HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Rangers,Hibernian,2,0,H,1,0,H,18,12,4,4,14,15,7,8,3,2,0,0
Ross County,Livingston,1,1,D,0,0,D,9,17,4,4,12,11,8,6,2,3,0,0
St Mirren,St Johnstone,2,1,H,1,1,D,13,9,4,4,6,14,5,5,2,3,0,0
Aberdeen,St Johnstone,1,1,D,0,1,A,20,7,9,2,10,18,7,4,1,2,0,0
Hibernian,Ross County,2,0,H,0,0,D,15,4,6,3,14,13,7,4,3,4,0,0
Livingston,St Mirren,1,1,D,0,0,D,14,4,2,1,14,15,5,1,2,0,0,1
Motherwell,Aberdeen,1,1,D,0,1,A,20,6,4,5,15,19,9,3,4,3,0,0
St Johnstone,Hearts,2,1,H,1,1,D,14,13,4,5,11,9,6,8,2,0,0,0
Dundee United,Rangers,1,1,D,1,0,H,5,29,2,3,12,6,6,11,3,1,0,0
Celtic,Dundee,3,2,H,2,1,H,19,4,6,2,9,7,11,2,1,1,0,0
Aberdeen,Dundee United,1,1,D,1,1,D,13,6,5,3,10,17,3,3,2,2,0,0
Dundee,Livingston,0,4,A,0,3,A,9,17,1,6,11,13,5,4,2,0,0,0
Ross County,St Johnstone,3,1,H,1,1,D,6,15,3,3,11,13,5,8,1,2,0,0
St Mirren,Hearts,0,2,A,0,0,D,6,19,0,9,5,11,8,9,2,4,1,0
Hibernian,Celtic,0,0,D,0,0,D,2,13,0,3,9,16,3,9,5,2,0,0
Rangers,Motherwell,2,2,D,2,0,H,30,5,10,3,8,16,15,1,2,3,0,0
Celtic,St Mirren,2,0,H,0,0,D,21,4,6,1,9,7,9,0,2,2,0,0
Dundee,Hibernian,0,0,D,0,0,D,5,12,1,4,8,12,3,8,2,3,0,1
Hearts,Aberdeen,2,0,H,1,0,H,13,7,4,4,15,11,6,1,1,1,0,0
Livingston,Dundee United,2,1,H,1,1,D,21,8,5,2,12,11,3,2,0,1,0,0
Motherwell,Ross County,0,1,A,0,1,A,17,6,4,3,12,14,6,1,0,1,0,0
St Johnstone,Rangers,0,1,A,0,1,A,3,12,1,3,9,10,2,1,1,1,0,0
Dundee United,Hearts,2,2,D,0,1,A,8,14,2,3,14,7,2,5,4,2,0,0
Hibernian,St Johnstone,0,0,D,0,0,D,13,5,3,0,15,16,9,3,3,3,0,0
Motherwell,Dundee,1,1,D,1,1,D,16,11,5,3,11,10,3,3,0,2,0,0
Rangers,Aberdeen,1,0,H,0,0,D,20,2,2,0,12,16,11,2,1,3,0,0
Ross County,St Mirren,1,0,H,0,0,D,7,8,2,2,15,9,2,3,0,1,0,0
Livingston,Celtic,1,3,A,0,1,A,6,24,3,7,15,13,5,8,3,1,0,0
Dundee,St Mirren,0,1,A,0,0,D,7,12,1,3,8,10,5,4,0,2,0,0
Aberdeen,Hibernian,3,1,H,1,1,D,14,7,5,2,17,14,4,5,2,4,0,1
Celtic,Ross County,4,0,H,3,0,H,24,3,10,1,9,10,16,5,0,1,0,1
Hearts,Livingston,2,0,H,1,0,H,14,6,5,2,8,11,6,5,0,4,0,0
St Johnstone,Motherwell,2,1,H,1,1,D,8,7,2,4,14,11,3,6,3,2,0,0
St Mirren,Dundee United,1,2,A,1,0,H,10,14,1,5,8,8,11,9,3,0,1,0
Dundee,Rangers,1,2,A,1,0,H,3,19,1,8,17,10,1,8,3,1,0,0
Dundee,Aberdeen,2,2,D,0,1,A,13,21,5,8,11,17,2,7,1,1,0,0
Hibernian,Dundee United,1,1,D,1,1,D,21,6,4,1,13,10,7,4,1,2,0,0
Motherwell,St Mirren,4,2,H,3,2,H,13,10,6,4,12,10,8,6,0,1,0,0
Ross County,Hearts,1,1,D,1,1,D,18,19,5,4,16,13,6,4,3,1,0,0
St Johnstone,Livingston,1,0,H,1,0,H,6,11,3,4,10,13,1,6,2,3,0,0
Rangers,Celtic,1,2,A,1,2,A,16,11,6,5,7,13,4,4,1,4,0,0
Aberdeen,Ross County,0,1,A,0,0,D,15,4,2,1,11,14,3,1,2,3,0,0
Celtic,St Johnstone,7,0,H,3,0,H,23,1,10,0,3,5,7,2,0,0,0,0
Dundee United,Dundee,2,2,D,1,0,H,11,13,3,7,16,12,1,5,3,2,0,0
Hearts,Hibernian,3,1,H,1,1,D,15,8,4,1,11,13,5,1,1,3,0,0
Livingston,Motherwell,2,2,D,1,0,H,12,6,4,2,7,18,6,6,1,2,0,0
St Mirren,Rangers,0,4,A,0,2,A,7,22,3,8,9,3,4,5,1,0,0,0
Motherwell,Rangers,1,3,A,1,1,D,8,9,2,5,13,14,5,2,3,1,0,1
Aberdeen,Livingston,1,2,A,0,1,A,18,9,5,4,12,11,12,6,3,2,1,0
Dundee,St Johnstone,1,1,D,1,0,H,10,18,1,5,16,13,4,7,1,2,0,0
St Mirren,Hibernian,0,1,A,0,0,D,11,7,2,2,9,16,5,3,1,2,0,0
Ross County,Celtic,0,2,A,0,1,A,6,22,1,5,13,9,2,11,2,0,0,0
Dundee United,Hearts,2,3,A,1,1,D,11,20,6,7,8,10,5,9,2,4,0,0
Aberdeen,Dundee,1,0,H,0,0,D,19,11,5,4,10,16,6,6,1,1,0,0
Dundee United,Motherwell,1,0,H,1,0,H,8,12,3,2,11,19,8,4,3,3,0,0
Hearts,Ross County,0,0,D,0,0,D,17,6,3,3,7,15,7,1,0,4,0,0
Livingston,Hibernian,1,0,H,0,0,D,9,18,3,0,13,18,5,9,3,2,0,0
St Johnstone,St Mirren,0,1,A,0,0,D,5,12,0,3,12,13,6,5,1,2,0,0
Celtic,Rangers,1,1,D,1,0,H,9,14,1,5,14,9,2,7,3,4,0,0
Celtic,Hearts,4,1,H,2,1,H,21,6,12,3,17,8,3,3,0,2,0,0
Hibernian,Aberdeen,1,1,D,0,0,D,17,8,5,2,12,11,10,4,0,1,0,0
Livingston,St Johnstone,1,1,D,0,0,D,11,8,3,5,16,17,3,2,1,2,0,0
Ross County,Motherwell,0,1,A,0,0,D,14,9,4,2,12,10,13,5,2,3,0,0
St Mirren,Dundee,2,0,H,1,0,H,14,12,5,1,17,7,11,6,4,1,0,0
Rangers,Dundee United,2,0,H,0,0,D,20,3,5,0,7,8,8,1,1,2,0,0
Dundee,Hibernian,3,1,H,1,1,D,14,16,9,6,15,13,4,6,2,3,0,0
Dundee United,Celtic,1,1,D,0,0,D,10,13,2,2,3,11,1,10,0,1,0,0
Motherwell,Hearts,2,1,H,1,1,D,8,15,3,5,14,6,3,6,1,0,0,0
Rangers,Ross County,4,1,H,2,0,H,33,3,8,1,5,11,8,1,0,3,0,0
St Johnstone,Aberdeen,1,0,H,1,0,H,9,9,2,2,17,15,6,3,5,2,0,0
St Mirren,Livingston,0,0,D,0,0,D,10,10,1,3,14,10,6,4,1,3,0,0
Celtic,Motherwell,6,0,H,3,0,H,15,6,8,1,16,6,15,3,0,1,0,0
Hearts,Rangers,1,3,A,1,2,A,9,12,3,6,6,10,6,3,1,2,0,0
Ross County,Dundee United,1,2,A,0,0,D,10,16,4,4,10,9,2,5,1,0,0,0
Aberdeen,St Mirren,0,0,D,0,0,D,18,6,5,1,13,14,11,1,1,2,0,0
Hibernian,St Johnstone,4,0,H,1,0,H,14,11,6,4,11,11,4,6,1,2,0,0
Livingston,Dundee,2,1,H,0,0,D,18,19,5,4,8,10,10,8,1,2,0,0
Aberdeen,Rangers,0,1,A,0,1,A,4,15,0,4,18,14,2,6,1,0,1,0
Dundee United,St Johnstone,1,1,D,1,0,H,16,9,4,4,12,8,3,3,1,2,0,1
Hibernian,Kilmarnock,2,1,H,2,1,H,11,12,3,2,13,12,5,4,1,1,0,0
St Mirren,Livingston,1,0,H,1,0,H,6,12,2,3,16,16,2,5,3,2,0,0
Celtic,Hamilton,5,1,H,2,1,H,25,7,15,2,9,8,11,8,1,3,0,0
Ross County,Motherwell,1,0,H,1,0,H,9,15,3,1,24,12,5,8,3,1,0,1
Hamilton,Ross County,0,1,A,0,0,D,9,10,4,6,14,15,9,1,0,1,0,0
Livingston,Hibernian,1,4,A,0,3,A,12,18,3,8,17,11,5,4,1,1,0,0
Motherwell,Dundee United,0,1,A,0,0,D,18,11,4,3,11,12,7,8,2,0,0,0
Rangers,St Mirren,3,0,H,1,0,H,28,4,12,2,9,8,14,1,0,2,0,0
Kilmarnock,Celtic,1,1,D,1,1,D,6,17,1,2,13,14,1,2,2,1,0,0
Dundee United,Hibernian,0,1,A,0,0,D,10,8,1,3,16,13,7,3,3,2,0,0
Motherwell,Livingston,2,2,D,2,1,H,9,15,3,5,13,18,4,6,2,1,0,0
Rangers,St Johnstone,3,0,H,2,0,H,15,4,5,2,10,10,6,2,0,2,0,0
Ross County,Kilmarnock,2,2,D,1,0,H,14,12,5,5,18,11,3,3,3,2,0,0
Hamilton,St Mirren,0,1,A,0,1,A,12,19,5,7,6,12,2,9,0,3,0,0
Kilmarnock,St Johnstone,1,2,A,0,0,D,11,17,4,5,10,9,11,1,1,2,1,0
Ross County,Dundee United,1,2,A,1,1,D,12,13,2,4,13,13,5,7,2,1,0,0
Hibernian,Motherwell,0,0,D,0,0,D,12,17,2,2,10,17,6,10,0,1,0,0
Livingston,Rangers,0,0,D,0,0,D,2,23,1,3,10,7,0,9,0,1,0,0
St Johnstone,Aberdeen,0,1,A,0,0,D,11,6,1,3,17,13,5,1,1,3,0,0
Motherwell,Hamilton,0,1,A,0,0,D,17,8,4,2,17,12,13,5,2,1,0,0
Rangers,Kilmarnock,2,0,H,0,0,D,26,2,10,0,18,9,9,2,1,1,0,0
St Mirren,Ross County,1,1,D,1,0,H,12,18,6,2,11,12,3,4,0,2,1,0
Dundee United,Celtic,0,1,A,0,0,D,7,23,1,9,18,10,6,10,2,2,0,0
Aberdeen,Livingston,2,1,H,0,0,D,7,10,5,2,11,16,1,3,0,2,0,0
St Johnstone,Hibernian,0,1,A,0,0,D,10,10,0,3,16,14,5,4,2,2,1,0
Kilmarnock,Dundee United,4,0,H,2,0,H,15,18,9,1,13,12,2,10,3,1,0,0
Livingston,Ross County,1,0,H,0,0,D,9,4,3,1,15,16,14,5,1,3,0,1
St Johnstone,St Mirren,1,0,H,0,0,D,21,5,6,2,7,12,11,2,0,1,0,0
Hamilton,Rangers,0,2,A,0,2,A,5,24,2,6,11,12,6,3,1,2,1,0
Celtic,Motherwell,3,0,H,1,0,H,17,5,6,1,11,10,7,3,1,2,0,0
Hibernian,Aberdeen,0,1,A,0,1,A,9,14,3,7,11,18,6,4,0,1,0,0
Aberdeen,Kilmarnock,1,0,H,1,0,H,13,7,3,1,8,14,10,10,0,1,0,0
Livingston,Hamilton,1,2,A,1,0,H,18,12,3,4,20,13,8,2,2,2,0,0
Motherwell,St Johnstone,1,0,H,1,0,H,6,12,2,3,16,11,2,3,4,0,0,0
Rangers,Dundee United,4,0,H,2,0,H,25,6,9,1,4,16,6,2,1,3,0,0
Ross County,Celtic,0,5,A,0,2,A,9,18,5,10,13,11,4,7,1,1,0,0
St Mirren,Hibernian,0,3,A,0,2,A,15,15,3,5,14,14,8,7,2,2,0,0
St Mirren,Celtic,1,2,A,1,2,A,8,17,2,9,13,11,4,3,3,1,0,0
Celtic,Livingston,3,2,H,2,1,H,17,7,6,3,8,11,3,1,1,1,0,0
Dundee United,St Mirren,2,1,H,1,0,H,17,16,8,4,11,13,8,4,3,1,0,1
Kilmarnock,Hamilton,2,1,H,1,1,D,17,15,8,4,10,12,6,8,1,3,1,0
St Johnstone,Ross County,0,1,A,0,1,A,11,5,1,2,15,18,9,3,2,3,0,0
Hibernian,Rangers,2,2,D,1,1,D,7,19,5,7,17,14,6,5,4,1,0,0
Aberdeen,Motherwell,0,3,A,0,3,A,9,9,0,3,13,15,4,5,3,0,0,0
Hamilton,Dundee United,1,1,D,0,1,A,12,12,1,2,18,18,7,5,4,1,0,0
Livingston,St Johnstone,2,0,H,2,0,H,8,13,2,2,18,11,8,7,2,0,0,0
St Mirren,Kilmarnock,0,1,A,0,1,A,6,5,0,3,16,12,5,6,5,0,0,0
Motherwell,Rangers,1,5,A,0,3,A,7,16,1,9,14,8,7,4,1,0,0,0
Celtic,Hibernian,3,0,H,2,0,H,20,9,9,0,9,11,6,5,0,2,0,0
Ross County,Aberdeen,0,3,A,0,1,A,8,18,0,8,16,14,2,6,1,0,1,0
Aberdeen,St Mirren,2,1,H,0,0,D,15,11,6,1,14,11,5,6,1,1,0,0
Dundee United,Livingston,1,2,A,1,0,H,1,14,1,6,15,11,3,11,0,0,0,0
Hibernian,Hamilton,3,2,H,2,0,H,18,8,9,4,10,12,7,2,1,2,0,0
St Johnstone,Celtic,0,2,A,0,0,D,7,19,0,3,13,14,1,11,3,2,0,0
Rangers,Ross County,2,0,H,1,0,H,15,4,4,0,9,13,14,2,0,1,0,0
Celtic,Rangers,0,2,A,0,1,A,5,9,0,5,13,18,1,5,2,2,0,0
Dundee United,Aberdeen,0,0,D,0,0,D,6,18,3,7,9,18,2,11,1,2,0,0
Hamilton,St Johnstone,3,5,A,2,3,A,10,22,4,8,18,11,3,7,1,0,0,0
Livingston,Kilmarnock,1,3,A,1,2,A,14,11,2,5,14,14,6,3,4,0,0,0
Ross County,Hibernian,0,0,D,0,0,D,16,28,2,6,11,10,3,5,1,1,1,0
Aberdeen,Hamilton,4,2,H,4,1,H,18,10,6,6,17,11,10,2,1,1,0,0
Kilmarnock,Hibernian,0,1,A,0,1,A,8,11,0,2,17,20,1,6,2,1,0,0
Motherwell,Ross County,4,0,H,1,0,H,14,11,5,5,12,14,4,6,2,1,0,0
St Johnstone,Dundee United,0,0,D,0,0,D,14,3,3,0,12,9,5,0,1,1,0,0
Aberdeen,Celtic,3,3,D,1,0,H,13,14,5,7,12,18,3,5,2,1,0,0
Rangers,Livingston,2,0,H,2,0,H,11,4,7,1,9,14,5,3,1,1,0,0
Dundee United,Ross County,2,1,H,1,0,H,8,13,3,3,11,16,2,8,1,4,0,0
Livingston,Motherwell,0,2,A,0,2,A,13,8,3,4,14,12,5,5,2,2,0,0
Kilmarnock,Rangers,0,1,A,0,1,A,8,20,4,4,14,14,4,9,3,3,0,0
Aberdeen,Hibernian,2,0,H,2,0,H,7,6,2,2,23,11,3,4,0,3,0,0
Ross County,Livingston,1,1,D,1,0,H,7,7,2,2,10,3,3,3,1,1,0,0
St Johnstone,Kilmarnock,1,0,H,0,0,D,11,8,2,0,18,12,4,5,2,1,0,0
St Mirren,Dundee United,0,0,D,0,0,D,16,4,0,1,13,15,5,4,1,1,0,0
Motherwell,Celtic,1,4,A,0,2,A,14,21,3,6,8,11,6,5,3,0,0,0
Rangers,Hamilton,8,0,H,4,0,H,24,0,14,0,9,10,7,0,0,2,0,0
Dundee United,Hamilton,2,1,H,0,0,D,7,8,3,2,14,15,2,1,3,3,0,0
Hibernian,Celtic,2,2,D,0,0,D,12,21,3,12,14,10,5,8,4,0,0,0
Kilmarnock,Ross County,3,1,H,1,1,D,12,17,6,2,10,17,4,10,1,0,1,0
Livingston,St Mirren,0,1,A,0,0,D,5,7,2,3,13,8,1,5,1,1,0,0
St Johnstone,Motherwell,1,1,D,1,1,D,16,8,5,2,11,11,4,1,3,1,0,0
Rangers,Aberdeen,4,0,H,2,0,H,18,7,5,3,9,9,9,6,0,1,0,0
Hibernian,St Johnstone,2,2,D,1,1,D,11,12,4,3,10,8,4,4,1,0,0,0
Hamilton,Aberdeen,1,1,D,0,1,A,4,10,2,3,13,14,1,7,2,0,0,0
Hamilton,Kilmarnock,1,0,H,0,0,D,16,17,6,2,22,8,3,2,3,2,0,1
Livingston,Dundee United,2,0,H,0,0,D,11,7,4,2,11,12,6,2,5,2,0,0
Motherwell,Hibernian,0,3,A,0,0,D,12,12,1,5,13,10,7,6,1,1,0,0
St Mirren,Aberdeen,1,1,D,1,1,D,25,9,12,2,14,15,7,1,2,1,0,1
Ross County,Rangers,0,4,A,0,1,A,4,16,1,5,12,7,0,5,3,0,0,0
Celtic,St Johnstone,1,1,D,0,0,D,17,6,5,1,14,8,8,2,1,5,0,0
Aberdeen,Ross County,2,0,H,1,0,H,5,5,3,1,11,13,4,3,1,1,0,0
Hamilton,Hibernian,0,4,A,0,2,A,3,16,1,8,14,10,1,6,3,0,0,0
Motherwell,St Mirren,0,1,A,0,1,A,19,8,9,3,13,7,4,4,1,4,0,0
St Johnstone,Livingston,1,2,A,0,0,D,10,7,3,4,14,16,4,3,2,2,0,0
Dundee United,Rangers,1,2,A,1,2,A,7,18,2,5,13,11,3,12,1,1,0,0
Celtic,Kilmarnock,2,0,H,0,0,D,26,2,10,1,14,12,11,3,0,2,0,0
Hibernian,Dundee United,1,1,D,1,0,H,13,10,8,3,15,16,10,5,1,3,0,0
Rangers,Motherwell,3,1,H,0,1,A,20,4,8,2,9,9,14,2,0,2,0,0
Ross County,Hamilton,0,2,A,0,1,A,19,9,3,3,11,13,7,3,1,1,0,0
St Mirren,St Johnstone,3,2,H,1,2,A,14,6,4,4,11,15,4,3,1,2,0,1
Kilmarnock,Aberdeen,0,2,A,0,0,D,7,14,2,3,10,15,10,1,1,0,1,0
Celtic,Ross County,2,0,H,1,0,H,25,5,7,3,10,5,10,3,0,0,0,0
Hamilton,Livingston,0,2,A,0,0,D,2,16,0,3,14,11,3,7,2,0,0,0
Hibernian,St Mirren,1,0,H,1,0,H,10,13,4,4,14,16,1,3,1,0,1,1
St Johnstone,Rangers,0,3,A,0,2,A,9,10,2,5,13,15,2,5,1,0,1,0
Motherwell,Aberdeen,0,0,D,0,0,D,4,8,1,1,14,16,3,7,0,1,0,0
Dundee United,Kilmarnock,2,0,H,2,0,H,9,13,5,2,11,13,2,7,2,1,0,0
Rangers,Hibernian,1,0,H,1,0,H,15,9,5,1,13,11,5,8,0,1,0,0
Aberdeen,St Johnstone,2,1,H,1,1,D,9,12,3,3,20,15,5,4,1,2,0,1
Dundee United,Motherwell,1,1,D,0,1,A,10,22,5,7,16,9,4,5,3,0,0,0
Hamilton,Celtic,0,3,A,0,0,D,3,23,0,8,13,7,3,7,1,1,0,0
Kilmarnock,Livingston,1,2,A,0,0,D,9,9,2,4,11,10,5,2,2,2,0,0
Ross County,St Mirren,0,2,A,0,0,D,8,23,4,9,15,10,3,14,0,1,2,0
Celtic,Dundee United,3,0,H,2,0,H,24,8,9,3,11,5,5,3,0,2,0,0
St Johnstone,Hamilton,0,0,D,0,0,D,28,10,3,2,12,10,9,1,0,2,0,0
St Mirren,Rangers,0,2,A,0,2,A,8,10,3,3,15,13,6,1,2,1,0,0
Hibernian,Ross County,0,2,A,0,1,A,13,6,4,4,10,20,8,5,2,1,0,0
Motherwell,Kilmarnock,0,2,A,0,1,A,7,15,1,6,11,14,3,6,2,1,1,0
Rangers,Celtic,1,0,H,0,0,D,10,13,0,3,15,19,2,6,3,3,0,1
Aberdeen,Dundee United,0,0,D,0,0,D,18,9,3,1,12,13,5,2,1,2,0,0
Hamilton,Motherwell,3,0,H,1,0,H,8,10,4,6,12,12,3,2,0,1,0,0
Hibernian,Livingston,0,3,A,0,2,A,5,12,1,6,11,13,5,4,1,1,0,0
Kilmarnock,St Mirren,1,1,D,1,0,H,9,8,3,1,15,14,7,7,3,2,0,0
Ross County,St Johnstone,1,1,D,1,1,D,10,14,5,6,13,8,10,0,2,2,0,0
Kilmarnock,Hamilton,2,0,H,1,0,H,18,6,3,1,13,11,5,3,0,1,0,0
St Mirren,Motherwell,1,1,D,0,1,A,16,11,2,3,8,11,4,9,1,1,0,0
Aberdeen,Rangers,1,2,A,0,1,A,4,17,2,7,19,7,1,6,2,1,1,0
Livingston,Ross County,3,1,H,1,1,D,12,6,4,2,12,17,2,1,1,5,0,0
Celtic,Hibernian,1,1,D,0,0,D,10,16,6,7,9,15,3,10,1,2,0,0
Dundee United,St Johnstone,2,2,D,1,2,A,9,23,2,6,18,16,3,5,3,2,0,0
Celtic,Livingston,0,0,D,0,0,D,7,15,1,1,12,10,2,9,1,2,0,0
Hamilton,Dundee United,0,0,D,0,0,D,11,6,3,2,12,6,9,6,1,3,0,0
Hibernian,Kilmarnock,2,0,H,0,0,D,6,7,5,0,17,12,4,9,0,1,0,0
Ross County,Aberdeen,4,1,H,2,1,H,9,15,5,5,20,9,6,6,3,0,0,0
St Johnstone,St Mirren,1,0,H,0,0,D,8,5,2,0,16,12,4,2,2,0,0,1
Motherwell,Rangers,1,1,D,1,0,H,5,16,3,5,10,9,1,10,3,1,0,0
Livingston,Celtic,2,2,D,1,2,A,6,18,2,6,10,10,4,7,0,0,0,1
Aberdeen,Motherwell,2,0,H,1,0,H,26,6,8,3,11,11,8,1,2,1,0,1
Rangers,Ross County,5,0,H,3,0,H,28,7,11,2,12,11,11,2,1,2,0,0
Dundee United,St Mirren,1,5,A,0,3,A,12,19,4,6,18,14,4,11,2,1,0,0
Ross County,Motherwell,1,2,A,1,0,H,11,12,5,6,23,13,5,10,5,0,0,0
St Johnstone,Aberdeen,0,0,D,0,0,D,8,16,2,3,22,15,2,6,1,1,0,0
Celtic,Hamilton,2,0,H,1,0,H,24,4,7,0,14,8,6,4,0,0,0,0
Hibernian,Rangers,0,1,A,0,0,D,8,11,2,3,14,8,4,2,3,0,0,0
Livingston,Kilmarnock,2,0,H,0,0,D,12,5,3,2,8,11,10,0,2,3,0,0
Celtic,St Mirren,1,2,A,1,2,A,19,11,4,5,11,5,4,3,0,0,0,0
Dundee United,Hibernian,0,2,A,0,1,A,10,12,3,5,12,14,5,5,0,1,0,0
Kilmarnock,St Johnstone,2,3,A,2,0,H,13,15,5,6,9,10,2,12,1,1,0,0
Livingston,Aberdeen,0,0,D,0,0,D,6,9,2,2,16,13,3,2,1,0,0,0
Aberdeen,Livingston,0,2,A,0,2,A,8,7,3,2,11,16,3,2,2,1,0,0
St Mirren,Hibernian,1,2,A,0,0,D,4,11,1,4,11,12,2,3,2,1,1,0
Kilmarnock,Celtic,0,4,A,0,1,A,12,12,3,6,13,10,9,4,1,0,0,0
Hamilton,Ross County,1,2,A,1,0,H,7,16,4,5,13,6,4,7,1,2,0,0
Motherwell,Dundee United,2,1,H,2,0,H,13,15,6,3,7,7,4,4,0,1,0,0
Rangers,St Johnstone,1,0,H,0,0,D,9,5,2,3,13,12,2,2,1,1,0,0
Celtic,Motherwell,2,1,H,1,0,H,22,7,9,5,16,8,5,3,0,3,0,0
Hibernian,Aberdeen,2,0,H,1,0,H,11,11,5,1,12,8,3,5,1,0,0,0
Livingston,St Johnstone,1,2,A,0,1,A,7,15,3,6,17,16,1,7,2,1,0,0
Ross County,Dundee United,0,2,A,0,0,D,14,17,5,6,14,14,5,6,1,3,0,0
St Mirren,Kilmarnock,2,0,H,1,0,H,14,13,5,1,10,15,3,3,1,4,0,0
Hamilton,Rangers,1,1,D,0,0,D,12,15,7,2,17,13,5,4,1,1,0,0
Kilmarnock,Motherwell,0,1,A,0,0,D,18,11,5,4,14,15,6,1,0,2,0,0
St Mirren,Celtic,0,4,A,0,1,A,13,18,2,6,15,13,3,3,2,1,0,0
Aberdeen,St Mirren,0,0,D,0,0,D,9,7,3,2,14,13,1,4,1,1,0,0
Dundee United,Livingston,3,0,H,2,0,H,11,13,6,9,11,12,3,4,2,1,1,1
Motherwell,Hamilton,1,4,A,0,3,A,11,15,1,5,13,18,7,5,3,3,1,0
Rangers,Kilmarnock,1,0,H,1,0,H,13,2,6,0,16,16,10,3,0,2,0,0
St Johnstone,Celtic,1,2,A,0,0,D,6,10,1,5,13,13,3,9,0,2,0,0
Celtic,Aberdeen,1,0,H,1,0,H,12,10,3,2,12,18,4,6,0,2,0,0
St Mirren,Hamilton,1,1,D,0,0,D,15,12,3,4,15,7,6,5,2,1,0,0
Aberdeen,Kilmarnock,1,0,H,1,0,H,10,8,4,4,12,11,2,3,1,2,0,0
Hibernian,Hamilton,2,0,H,1,0,H,17,8,8,6,12,11,8,3,1,1,0,1
Motherwell,St Johnstone,0,3,A,0,2,A,1,22,1,7,10,13,6,7,1,0,0,0
St Mirren,Livingston,1,1,D,1,1,D,16,7,4,1,7,14,6,8,0,1,0,0
Rangers,Dundee United,4,1,H,2,0,H,22,7,11,4,6,9,7,0,0,3,0,0
Ross County,Celtic,1,0,H,0,0,D,6,19,4,4,9,8,2,9,0,0,0,0
St Mirren,Motherwell,0,0,D,0,0,D,7,13,2,2,8,11,5,9,2,1,0,0
Celtic,Aberdeen,1,0,H,1,0,H,12,9,3,3,8,17,7,4,0,1,0,0
Hibernian,Motherwell,0,2,A,0,1,A,16,12,3,2,9,12,6,4,2,0,0,0
Kilmarnock,Dundee United,1,1,D,0,1,A,13,11,5,4,14,16,4,2,1,4,0,0
St Mirren,Ross County,1,0,H,0,0,D,13,11,4,4,8,13,4,8,1,1,0,0
Hamilton,St Johnstone,1,1,D,1,0,H,12,17,3,5,16,13,8,8,2,3,0,0
Livingston,Rangers,0,1,A,0,0,D,7,11,0,4,20,10,4,5,6,2,0,0
Aberdeen,Hamilton,0,0,D,0,0,D,15,10,3,2,9,10,4,4,2,1,0,0
Motherwell,Livingston,3,1,H,1,0,H,14,10,6,4,9,20,2,3,1,4,0,0
Rangers,St Mirren,3,0,H,2,0,H,10,5,7,1,12,10,7,6,1,2,0,0
Ross County,Kilmarnock,3,2,H,1,1,D,9,10,5,2,19,12,3,8,2,1,0,1
St Johnstone,Hibernian,1,0,H,1,0,H,6,13,2,2,10,20,0,9,1,2,0,0
Dundee United,Celtic,0,0,D,0,0,D,9,27,4,12,15,4,5,9,5,2,0,0
Livingston,Hamilton,2,1,H,2,1,H,9,4,3,1,14,18,3,3,2,2,0,0
Ross County,Hibernian,1,2,A,0,0,D,9,14,4,6,11,11,1,7,1,3,0,0
Dundee United,Aberdeen,1,0,H,0,0,D,7,9,2,1,12,12,8,10,0,1,0,0
Hamilton,St Mirren,1,1,D,0,1,A,9,17,2,4,15,11,5,8,0,1,0,0
Kilmarnock,Motherwell,4,1,H,1,1,D,13,9,5,3,14,14,4,6,3,1,0,0
Livingston,Hibernian,1,1,D,1,1,D,12,12,5,2,15,13,2,6,1,0,0,0
St Johnstone,Ross County,1,0,H,0,0,D,22,2,8,0,15,17,13,3,0,3,0,0
Celtic,Rangers,1,1,D,1,1,D,16,9,8,3,16,13,10,5,3,1,0,0
Celtic,Livingston,6,0,H,2,0,H,18,4,11,2,10,11,6,1,0,0,0,0
Hamilton,Dundee United,0,1,A,0,1,A,27,13,6,4,7,9,10,3,1,2,0,0
Kilmarnock,Ross County,2,2,D,2,1,H,14,13,6,4,14,17,6,1,3,3,0,0
Motherwell,St Mirren,1,0,H,0,0,D,11,15,3,7,14,6,5,4,1,3,0,0
St Johnstone,Aberdeen,0,1,A,0,0,D,15,9,3,3,11,13,7,5,1,2,0,0
Rangers,Hibernian,2,1,H,1,0,H,12,9,4,5,11,13,3,6,3,1,0,0
Hamilton,Motherwell,0,1,A,0,1,A,5,12,1,3,11,16,4,6,2,1,1,0
Hibernian,Livingston,2,1,H,2,0,H,11,9,6,2,9,14,6,4,3,3,0,0
St Johnstone,Rangers,1,1,D,0,0,D,11,6,3,2,8,16,4,6,3,4,0,0
Aberdeen,Celtic,1,1,D,1,0,H,9,23,4,6,7,5,4,10,0,1,0,0
Kilmarnock,Dundee United,3,0,H,3,0,H,16,13,5,5,16,21,5,4,1,2,0,0
Ross County,St Mirren,1,3,A,1,0,H,12,15,3,5,12,11,7,4,1,0,0,0
Dundee United,Ross County,0,2,A,0,2,A,2,12,0,6,11,17,3,4,0,3,0,0
Hibernian,St Johnstone,0,1,A,0,1,A,8,6,2,2,15,12,4,2,3,2,0,0
Livingston,Aberdeen,1,2,A,0,0,D,13,12,5,8,11,16,4,3,4,4,0,0
Motherwell,Kilmarnock,2,0,H,0,0,D,11,18,2,4,14,10,4,6,3,1,0,0
