HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Seraing,Gent,0,5,A,0.0,1.0,A,6.0,18.0,0.0,10.0,5.0,6.0,3.0,13.0,0.0,1.0,0.0,0.0
Westerlo,Charleroi,2,3,A,1.0,2.0,A,17.0,12.0,7.0,5.0,5.0,16.0,7.0,4.0,2.0,5.0,0.0,0.0
Oostende,Standard,1,3,A,1.0,3.0,A,15.0,13.0,4.0,7.0,11.0,6.0,6.0,7.0,3.0,1.0,1.0,0.0
Genk,Oud-Heverlee Leuven,2,1,H,1.0,0.0,H,22.0,11.0,8.0,5.0,10.0,9.0,11.0,5.0,4.0,2.0,0.0,0.0
Eupen,Anderlecht,0,1,A,0.0,0.0,D,9.0,13.0,1.0,4.0,16.0,8.0,2.0,6.0,1.0,0.0,0.0,0.0
Mechelen,Club Brugge,0,3,A,0.0,2.0,A,4.0,18.0,1.0,5.0,9.0,6.0,1.0,8.0,1.0,1.0,0.0,0.0
St. Gilloise,St Truiden,2,1,H,0.0,0.0,D,11.0,6.0,7.0,1.0,14.0,8.0,13.0,1.0,2.0,3.0,0.0,1.0
Club Brugge,Seraing,2,0,H,0.0,0.0,D,26.0,5.0,11.0,0.0,10.0,8.0,21.0,1.0,0.0,0.0,0.0,0.0
Kortrijk,Eupen,0,0,D,0.0,0.0,D,14.0,13.0,1.0,3.0,17.0,9.0,7.0,6.0,3.0,2.0,0.0,0.0
Oud-Heverlee Leuven,Mechelen,4,1,H,2.0,0.0,H,17.0,16.0,11.0,6.0,8.0,13.0,2.0,8.0,1.0,3.0,0.0,0.0
Charleroi,Waregem,3,2,H,0.0,1.0,A,18.0,8.0,8.0,5.0,11.0,15.0,3.0,5.0,3.0,1.0,0.0,0.0
Gent,St. Gilloise,1,1,D,0.0,1.0,A,10.0,5.0,3.0,3.0,4.0,11.0,4.0,3.0,0.0,2.0,0.0,0.0
Anderlecht,Westerlo,0,0,D,0.0,0.0,D,16.0,13.0,2.0,6.0,11.0,18.0,10.0,1.0,2.0,2.0,0.0,0.0
Antwerp,Cercle Brugge,2,1,H,0.0,1.0,A,11.0,10.0,4.0,4.0,10.0,19.0,6.0,1.0,1.0,3.0,0.0,0.0
Standard,Genk,2,0,H,2.0,0.0,H,11.0,19.0,4.0,7.0,17.0,13.0,4.0,7.0,3.0,3.0,0.0,0.0
St Truiden,Oostende,5,0,H,2.0,0.0,H,18.0,11.0,11.0,4.0,14.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0
Standard,Charleroi,3,1,H,1.0,0.0,H,10.0,17.0,6.0,5.0,15.0,11.0,5.0,5.0,4.0,1.0,1.0,0.0
Eupen,Waregem,1,5,A,0.0,4.0,A,11.0,16.0,3.0,9.0,15.0,13.0,4.0,3.0,3.0,1.0,0.0,0.0
Cercle Brugge,St Truiden,3,1,H,2.0,0.0,H,10.0,5.0,5.0,1.0,11.0,15.0,4.0,1.0,3.0,0.0,0.0,0.0
Oostende,Oud-Heverlee Leuven,0,4,A,0.0,2.0,A,13.0,19.0,3.0,8.0,10.0,8.0,7.0,6.0,1.0,0.0,0.0,0.0
Westerlo,Club Brugge,0,0,D,0.0,0.0,D,7.0,22.0,1.0,10.0,13.0,8.0,4.0,13.0,4.0,3.0,0.0,0.0
Genk,Anderlecht,5,2,H,2.0,1.0,H,14.0,13.0,9.0,6.0,16.0,17.0,7.0,2.0,2.0,3.0,0.0,0.0
Mechelen,Gent,1,1,D,1.0,1.0,D,2.0,14.0,1.0,5.0,10.0,7.0,3.0,6.0,1.0,1.0,0.0,0.0
Antwerp,Kortrijk,1,0,H,0.0,0.0,D,14.0,5.0,3.0,2.0,13.0,13.0,12.0,2.0,0.0,1.0,0.0,0.0
St. Gilloise,Seraing,2,1,H,2.0,0.0,H,19.0,6.0,8.0,2.0,9.0,13.0,11.0,2.0,1.0,1.0,0.0,0.0
Seraing,Westerlo,1,1,D,1.0,1.0,D,10.0,12.0,4.0,1.0,14.0,12.0,6.0,4.0,4.0,1.0,0.0,0.0
St Truiden,Antwerp,0,1,A,0.0,0.0,D,10.0,10.0,0.0,4.0,11.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0
Anderlecht,Mechelen,2,3,A,1.0,2.0,A,19.0,15.0,9.0,7.0,11.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
Charleroi,Genk,2,2,D,1.0,2.0,A,13.0,4.0,6.0,2.0,15.0,13.0,6.0,4.0,3.0,1.0,0.0,0.0
Club Brugge,Eupen,7,0,H,4.0,0.0,H,33.0,6.0,13.0,0.0,8.0,15.0,4.0,4.0,0.0,3.0,0.0,0.0
Gent,Oostende,1,2,A,0.0,0.0,D,19.0,13.0,4.0,6.0,4.0,10.0,3.0,5.0,2.0,3.0,0.0,0.0
Kortrijk,St. Gilloise,2,4,A,2.0,1.0,H,9.0,16.0,5.0,8.0,9.0,14.0,0.0,3.0,1.0,3.0,0.0,0.0
Oud-Heverlee Leuven,Standard,3,2,H,1.0,0.0,H,12.0,14.0,5.0,5.0,9.0,9.0,6.0,7.0,0.0,2.0,0.0,0.0
Waregem,Cercle Brugge,2,3,A,0.0,2.0,A,11.0,22.0,3.0,8.0,16.0,21.0,3.0,3.0,2.0,4.0,0.0,0.0
Standard,Genk,1,1,D,0.0,0.0,D,17.0,17.0,5.0,5.0,11.0,8.0,7.0,3.0,1.0,2.0,0.0,0.0
Oud-Heverlee Leuven,Waregem,1,1,D,1.0,1.0,D,13.0,10.0,4.0,4.0,12.0,17.0,0.0,4.0,5.0,6.0,0.0,1.0
Kortrijk,Seraing,2,0,H,1.0,0.0,H,9.0,9.0,4.0,4.0,16.0,15.0,2.0,1.0,4.0,2.0,0.0,0.0
Oostende,Charleroi,0,3,A,0.0,1.0,A,11.0,10.0,3.0,6.0,13.0,9.0,9.0,2.0,3.0,1.0,0.0,0.0
Mechelen,Antwerp,3,2,H,0.0,1.0,A,18.0,10.0,9.0,5.0,12.0,10.0,13.0,2.0,2.0,2.0,0.0,0.0
Club Brugge,Eupen,2,2,D,0.0,0.0,D,21.0,13.0,11.0,5.0,9.0,14.0,10.0,3.0,3.0,6.0,0.0,0.0
Anderlecht,St. Gilloise,1,3,A,1.0,1.0,D,9.0,8.0,2.0,5.0,11.0,7.0,4.0,2.0,3.0,3.0,0.0,0.0
St Truiden,Gent,2,1,H,1.0,1.0,D,6.0,12.0,2.0,4.0,12.0,6.0,1.0,8.0,2.0,1.0,0.0,0.0
Beerschot VA,Cercle Brugge,0,1,A,0.0,1.0,A,,,,,,,,,1.0,1.0,0.0,0.0
Genk,Oostende,3,4,A,2.0,1.0,H,25.0,16.0,9.0,7.0,2.0,12.0,9.0,5.0,0.0,1.0,0.0,0.0
Charleroi,St Truiden,0,0,D,0.0,0.0,D,10.0,7.0,0.0,3.0,12.0,16.0,6.0,5.0,2.0,4.0,0.0,0.0
Cercle Brugge,Oud-Heverlee Leuven,1,1,D,0.0,1.0,A,17.0,10.0,3.0,1.0,21.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0
Seraing,Mechelen,1,0,H,1.0,0.0,H,10.0,10.0,4.0,4.0,17.0,13.0,6.0,6.0,3.0,3.0,0.0,0.0
Eupen,Anderlecht,1,1,D,1.0,1.0,D,14.0,10.0,5.0,3.0,11.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0
St. Gilloise,Club Brugge,0,1,A,0.0,0.0,D,14.0,13.0,3.0,6.0,12.0,14.0,2.0,7.0,2.0,2.0,0.0,0.0
Waregem,Standard,1,2,A,0.0,0.0,D,17.0,16.0,3.0,5.0,11.0,19.0,5.0,6.0,2.0,4.0,0.0,0.0
Gent,Beerschot VA,2,2,D,1.0,0.0,H,24.0,11.0,5.0,7.0,8.0,13.0,7.0,8.0,1.0,0.0,0.0,0.0
Antwerp,Kortrijk,0,1,A,0.0,0.0,D,13.0,13.0,3.0,5.0,11.0,9.0,6.0,5.0,2.0,5.0,0.0,0.0
Club Brugge,Cercle Brugge,1,1,D,1.0,0.0,H,12.0,5.0,3.0,1.0,11.0,11.0,7.0,0.0,2.0,4.0,0.0,0.0
Beerschot VA,St. Gilloise,0,3,A,0.0,1.0,A,8.0,15.0,2.0,6.0,12.0,12.0,9.0,3.0,2.0,3.0,0.0,0.0
Mechelen,Eupen,1,3,A,1.0,0.0,H,15.0,16.0,4.0,4.0,6.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0
St Truiden,Waregem,1,3,A,0.0,0.0,D,11.0,11.0,1.0,7.0,12.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0
Kortrijk,Genk,1,2,A,1.0,0.0,H,8.0,17.0,3.0,6.0,7.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0
Standard,Antwerp,2,5,A,0.0,2.0,A,20.0,12.0,9.0,6.0,11.0,16.0,9.0,1.0,3.0,5.0,0.0,0.0
Oud-Heverlee Leuven,Charleroi,1,1,D,0.0,1.0,A,21.0,21.0,4.0,9.0,6.0,13.0,7.0,9.0,1.0,1.0,0.0,0.0
Anderlecht,Seraing,3,0,H,0.0,0.0,D,19.0,4.0,7.0,1.0,14.0,13.0,8.0,2.0,2.0,2.0,0.0,1.0
Oostende,Gent,1,0,H,0.0,0.0,D,7.0,13.0,3.0,0.0,10.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0
Charleroi,Antwerp,1,1,D,0.0,1.0,A,23.0,10.0,7.0,7.0,6.0,6.0,12.0,1.0,1.0,2.0,0.0,0.0
St. Gilloise,Kortrijk,2,0,H,1.0,0.0,H,24.0,2.0,8.0,2.0,11.0,20.0,10.0,2.0,0.0,6.0,0.0,1.0
Eupen,St Truiden,2,1,H,1.0,0.0,H,8.0,18.0,5.0,5.0,18.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0
Seraing,Oostende,2,3,A,1.0,0.0,H,10.0,12.0,3.0,7.0,7.0,17.0,3.0,6.0,4.0,5.0,0.0,1.0
Genk,Oud-Heverlee Leuven,4,0,H,1.0,0.0,H,21.0,15.0,8.0,6.0,11.0,15.0,7.0,6.0,1.0,4.0,0.0,0.0
Beerschot VA,Standard,0,1,A,0.0,0.0,D,14.0,8.0,4.0,1.0,16.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0
Gent,Mechelen,2,0,H,1.0,0.0,H,20.0,6.0,8.0,3.0,10.0,11.0,13.0,2.0,2.0,2.0,0.0,0.0
Cercle Brugge,Anderlecht,1,2,A,1.0,2.0,A,8.0,17.0,2.0,6.0,9.0,11.0,7.0,7.0,2.0,0.0,0.0,0.0
Waregem,Club Brugge,0,4,A,0.0,1.0,A,3.0,20.0,1.0,11.0,8.0,10.0,3.0,7.0,2.0,4.0,0.0,1.0
Standard,Oostende,1,0,H,0.0,0.0,D,17.0,8.0,5.0,1.0,13.0,19.0,6.0,3.0,4.0,4.0,0.0,1.0
Seraing,Cercle Brugge,2,1,H,0.0,1.0,A,10.0,9.0,5.0,5.0,14.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0
Oud-Heverlee Leuven,Eupen,1,4,A,0.0,2.0,A,14.0,21.0,6.0,8.0,8.0,12.0,2.0,6.0,2.0,3.0,0.0,0.0
St Truiden,Kortrijk,0,2,A,0.0,1.0,A,24.0,11.0,4.0,2.0,16.0,6.0,6.0,7.0,3.0,3.0,0.0,0.0
Waregem,Charleroi,2,2,D,1.0,1.0,D,20.0,17.0,7.0,4.0,10.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0
Club Brugge,Beerschot VA,3,2,H,2.0,1.0,H,13.0,9.0,5.0,4.0,10.0,16.0,8.0,1.0,3.0,6.0,1.0,1.0
Mechelen,St. Gilloise,3,1,H,1.0,1.0,D,12.0,13.0,4.0,5.0,22.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0
Kortrijk,Mechelen,2,2,D,0.0,2.0,A,9.0,13.0,5.0,4.0,9.0,20.0,5.0,7.0,2.0,3.0,0.0,0.0
Charleroi,Beerschot VA,5,2,H,1.0,0.0,H,24.0,6.0,10.0,3.0,15.0,11.0,3.0,5.0,2.0,5.0,0.0,2.0
Cercle Brugge,St Truiden,0,1,A,0.0,1.0,A,24.0,7.0,6.0,2.0,8.0,12.0,9.0,1.0,1.0,2.0,0.0,1.0
Eupen,Seraing,1,2,A,0.0,0.0,D,15.0,9.0,2.0,4.0,8.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0
St. Gilloise,Standard,4,0,H,2.0,0.0,H,16.0,10.0,4.0,0.0,10.0,17.0,2.0,2.0,1.0,5.0,0.0,0.0
Gent,Club Brugge,6,1,H,3.0,0.0,H,11.0,7.0,6.0,3.0,18.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0
Antwerp,Oud-Heverlee Leuven,2,2,D,2.0,0.0,H,14.0,22.0,6.0,6.0,8.0,10.0,7.0,13.0,4.0,4.0,0.0,1.0
Genk,Anderlecht,1,0,H,0.0,0.0,D,12.0,16.0,3.0,0.0,9.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0
Oostende,Waregem,0,2,A,0.0,1.0,A,22.0,12.0,3.0,6.0,13.0,17.0,11.0,1.0,5.0,3.0,0.0,0.0
Club Brugge,Oostende,3,0,H,1.0,0.0,H,31.0,4.0,7.0,2.0,11.0,14.0,10.0,4.0,0.0,5.0,0.0,1.0
Eupen,Antwerp,0,1,A,0.0,0.0,D,17.0,14.0,4.0,6.0,8.0,9.0,7.0,5.0,2.0,5.0,0.0,0.0
Waregem,Cercle Brugge,2,4,A,1.0,0.0,H,4.0,17.0,2.0,8.0,13.0,7.0,2.0,8.0,1.0,2.0,1.0,0.0
Anderlecht,Mechelen,7,2,H,1.0,1.0,D,15.0,8.0,9.0,3.0,9.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0
Gent,Charleroi,2,3,A,1.0,2.0,A,23.0,13.0,10.0,4.0,7.0,18.0,13.0,3.0,2.0,5.0,0.0,1.0
Seraing,Standard,0,1,A,0.0,1.0,A,19.0,7.0,6.0,3.0,15.0,16.0,8.0,2.0,4.0,7.0,0.0,1.0
Genk,St. Gilloise,1,1,D,0.0,0.0,D,17.0,17.0,5.0,7.0,8.0,13.0,6.0,4.0,1.0,1.0,0.0,1.0
Oud-Heverlee Leuven,Kortrijk,2,1,H,0.0,0.0,D,17.0,15.0,5.0,8.0,8.0,19.0,3.0,4.0,2.0,6.0,0.0,1.0
Beerschot VA,St Truiden,0,1,A,0.0,1.0,A,14.0,6.0,2.0,3.0,14.0,18.0,5.0,1.0,4.0,3.0,0.0,0.0
Cercle Brugge,Eupen,1,2,A,1.0,1.0,D,12.0,14.0,3.0,8.0,10.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0
Oostende,Beerschot VA,3,1,H,2.0,0.0,H,18.0,12.0,12.0,4.0,20.0,11.0,8.0,5.0,4.0,2.0,0.0,0.0
Mechelen,Oud-Heverlee Leuven,2,0,H,2.0,0.0,H,8.0,14.0,4.0,5.0,21.0,10.0,2.0,5.0,5.0,5.0,0.0,1.0
St. Gilloise,Waregem,2,1,H,0.0,0.0,D,20.0,11.0,6.0,5.0,19.0,13.0,11.0,4.0,2.0,2.0,0.0,1.0
Charleroi,Club Brugge,0,1,A,0.0,0.0,D,17.0,13.0,5.0,4.0,3.0,10.0,8.0,8.0,1.0,2.0,0.0,0.0
St Truiden,Genk,1,2,A,1.0,0.0,H,8.0,8.0,3.0,2.0,15.0,10.0,6.0,2.0,4.0,1.0,0.0,0.0
Antwerp,Seraing,2,1,H,0.0,0.0,D,19.0,11.0,6.0,2.0,13.0,7.0,10.0,6.0,1.0,1.0,0.0,0.0
Standard,Anderlecht,0,1,A,0.0,1.0,A,7.0,12.0,1.0,4.0,17.0,11.0,6.0,4.0,3.0,4.0,2.0,0.0
Kortrijk,Gent,1,0,H,1.0,0.0,H,7.0,15.0,3.0,3.0,18.0,15.0,3.0,7.0,4.0,3.0,0.0,0.0
Antwerp,Genk,4,2,H,3.0,1.0,H,10.0,16.0,7.0,7.0,11.0,12.0,4.0,8.0,5.0,3.0,1.0,0.0
Anderlecht,Gent,1,1,D,0.0,1.0,A,13.0,11.0,5.0,2.0,9.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0
Club Brugge,Oud-Heverlee Leuven,1,1,D,0.0,1.0,A,32.0,5.0,9.0,1.0,8.0,10.0,14.0,1.0,1.0,2.0,0.0,0.0
Beerschot VA,Eupen,0,3,A,0.0,1.0,A,7.0,16.0,1.0,5.0,10.0,9.0,4.0,7.0,5.0,4.0,2.0,0.0
Waregem,Kortrijk,2,2,D,0.0,0.0,D,11.0,11.0,3.0,3.0,16.0,10.0,3.0,5.0,5.0,2.0,0.0,0.0
Standard,St Truiden,1,2,A,1.0,0.0,H,7.0,12.0,1.0,4.0,20.0,20.0,2.0,1.0,2.0,4.0,0.0,0.0
St. Gilloise,Antwerp,1,2,A,1.0,0.0,H,20.0,12.0,11.0,5.0,14.0,7.0,10.0,7.0,3.0,3.0,0.0,0.0
Gent,Cercle Brugge,2,1,H,0.0,1.0,A,12.0,11.0,6.0,4.0,20.0,18.0,8.0,6.0,3.0,5.0,0.0,0.0
Oostende,Anderlecht,2,2,D,2.0,0.0,H,9.0,18.0,5.0,6.0,11.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0
Charleroi,Mechelen,0,2,A,0.0,1.0,A,12.0,11.0,1.0,5.0,9.0,10.0,10.0,4.0,1.0,3.0,0.0,0.0
Genk,Seraing,3,0,H,2.0,0.0,H,12.0,5.0,8.0,2.0,12.0,9.0,5.0,3.0,3.0,2.0,0.0,0.0
Mechelen,Standard,3,1,H,3.0,0.0,H,16.0,16.0,8.0,4.0,9.0,17.0,5.0,5.0,2.0,3.0,0.0,0.0
Kortrijk,Charleroi,2,2,D,1.0,0.0,H,20.0,21.0,8.0,10.0,14.0,8.0,5.0,6.0,2.0,4.0,0.0,0.0
Cercle Brugge,St. Gilloise,0,3,A,0.0,0.0,D,8.0,11.0,2.0,5.0,13.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0
St Truiden,Oostende,1,1,D,0.0,0.0,D,14.0,9.0,4.0,1.0,15.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0
Oud-Heverlee Leuven,Beerschot VA,0,0,D,0.0,0.0,D,16.0,14.0,7.0,4.0,13.0,16.0,10.0,4.0,3.0,4.0,1.0,0.0
Anderlecht,Club Brugge,1,1,D,0.0,1.0,A,18.0,11.0,4.0,4.0,8.0,12.0,7.0,6.0,2.0,4.0,0.0,0.0
Seraing,Waregem,5,1,H,2.0,0.0,H,26.0,9.0,16.0,4.0,5.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0
Antwerp,Gent,1,0,H,0.0,0.0,D,11.0,13.0,5.0,3.0,6.0,12.0,6.0,7.0,1.0,2.0,0.0,1.0
Eupen,Genk,3,2,H,1.0,1.0,D,12.0,10.0,7.0,4.0,18.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0
Club Brugge,Kortrijk,2,0,H,2.0,0.0,H,17.0,10.0,6.0,0.0,13.0,9.0,4.0,1.0,3.0,5.0,0.0,0.0
St. Gilloise,Seraing,4,2,H,0.0,2.0,A,21.0,11.0,9.0,4.0,18.0,8.0,10.0,2.0,3.0,2.0,1.0,0.0
Oostende,Cercle Brugge,2,1,H,0.0,0.0,D,11.0,12.0,3.0,4.0,9.0,15.0,4.0,4.0,1.0,3.0,0.0,0.0
Waregem,Antwerp,2,1,H,0.0,1.0,A,12.0,14.0,8.0,3.0,9.0,9.0,3.0,9.0,2.0,2.0,0.0,0.0
Standard,Oud-Heverlee Leuven,2,2,D,1.0,0.0,H,18.0,13.0,6.0,7.0,16.0,9.0,5.0,3.0,2.0,1.0,0.0,0.0
St Truiden,Anderlecht,2,2,D,0.0,0.0,D,27.0,10.0,9.0,6.0,13.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0
Beerschot VA,Mechelen,0,1,A,0.0,1.0,A,17.0,10.0,6.0,5.0,9.0,10.0,6.0,9.0,0.0,3.0,0.0,0.0
Charleroi,Genk,2,0,H,0.0,0.0,D,12.0,12.0,3.0,8.0,5.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0
Gent,Eupen,2,0,H,1.0,0.0,H,21.0,7.0,13.0,3.0,16.0,9.0,6.0,2.0,1.0,4.0,0.0,0.0
Seraing,Charleroi,1,3,A,0.0,2.0,A,11.0,12.0,1.0,8.0,12.0,13.0,7.0,1.0,3.0,1.0,0.0,0.0
Cercle Brugge,Standard,1,1,D,1.0,1.0,D,8.0,4.0,5.0,2.0,15.0,22.0,6.0,3.0,2.0,7.0,0.0,0.0
Kortrijk,Oostende,1,0,H,1.0,0.0,H,16.0,12.0,5.0,0.0,9.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0
Mechelen,Waregem,2,2,D,2.0,2.0,D,17.0,14.0,7.0,3.0,6.0,8.0,11.0,7.0,0.0,2.0,0.0,0.0
Eupen,St. Gilloise,2,3,A,0.0,2.0,A,21.0,12.0,6.0,4.0,8.0,21.0,8.0,2.0,1.0,3.0,0.0,0.0
Antwerp,Club Brugge,1,1,D,1.0,1.0,D,7.0,13.0,4.0,5.0,16.0,10.0,8.0,8.0,2.0,4.0,1.0,1.0
Anderlecht,Beerschot VA,4,2,H,1.0,0.0,H,21.0,14.0,8.0,3.0,9.0,11.0,6.0,4.0,3.0,3.0,0.0,0.0
Genk,Gent,0,3,A,0.0,1.0,A,13.0,13.0,5.0,6.0,14.0,16.0,3.0,1.0,2.0,2.0,0.0,0.0
Oud-Heverlee Leuven,St Truiden,4,1,H,0.0,0.0,D,12.0,13.0,7.0,5.0,8.0,13.0,3.0,6.0,0.0,3.0,0.0,1.0
Oostende,Mechelen,2,4,A,0.0,2.0,A,14.0,8.0,4.0,4.0,15.0,14.0,7.0,1.0,6.0,3.0,1.0,0.0
Charleroi,Eupen,3,0,H,0.0,0.0,D,21.0,7.0,7.0,3.0,11.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0
Beerschot VA,Seraing,3,0,H,1.0,0.0,H,21.0,11.0,8.0,2.0,11.0,11.0,9.0,8.0,0.0,4.0,0.0,0.0
Standard,Kortrijk,1,1,D,0.0,0.0,D,14.0,7.0,5.0,3.0,13.0,15.0,8.0,2.0,2.0,5.0,0.0,0.0
St Truiden,Club Brugge,1,2,A,1.0,1.0,D,11.0,11.0,4.0,5.0,16.0,11.0,9.0,2.0,3.0,3.0,0.0,0.0
Waregem,Genk,2,6,A,0.0,2.0,A,6.0,20.0,2.0,10.0,10.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0
Cercle Brugge,Antwerp,0,1,A,0.0,0.0,D,12.0,9.0,6.0,3.0,13.0,15.0,6.0,3.0,4.0,5.0,0.0,0.0
Anderlecht,Oud-Heverlee Leuven,2,2,D,1.0,2.0,A,16.0,13.0,5.0,8.0,11.0,3.0,10.0,5.0,1.0,1.0,2.0,0.0
Gent,St. Gilloise,0,2,A,0.0,2.0,A,10.0,11.0,4.0,3.0,8.0,17.0,7.0,6.0,2.0,4.0,0.0,0.0
Oud-Heverlee Leuven,Oostende,1,0,H,0.0,0.0,D,8.0,15.0,5.0,4.0,6.0,12.0,9.0,8.0,3.0,3.0,1.0,0.0
Eupen,Waregem,1,1,D,1.0,1.0,D,7.0,9.0,2.0,2.0,13.0,7.0,4.0,6.0,3.0,2.0,0.0,0.0
Kortrijk,Beerschot VA,1,1,D,0.0,0.0,D,21.0,9.0,7.0,4.0,10.0,16.0,11.0,6.0,1.0,5.0,0.0,0.0
Mechelen,St Truiden,0,1,A,0.0,1.0,A,9.0,12.0,1.0,1.0,6.0,15.0,1.0,4.0,1.0,5.0,0.0,1.0
St. Gilloise,Charleroi,4,0,H,3.0,0.0,H,14.0,11.0,5.0,1.0,9.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0
Club Brugge,Standard,2,2,D,2.0,1.0,H,11.0,7.0,4.0,2.0,13.0,25.0,5.0,4.0,2.0,2.0,0.0,0.0
Seraing,Gent,0,0,D,0.0,0.0,D,8.0,8.0,2.0,4.0,9.0,16.0,4.0,3.0,2.0,2.0,0.0,0.0
Antwerp,Anderlecht,2,0,H,0.0,0.0,D,12.0,9.0,4.0,3.0,7.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0
Genk,Cercle Brugge,1,1,D,0.0,1.0,A,8.0,17.0,4.0,7.0,18.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0
Mechelen,Club Brugge,2,1,H,0.0,0.0,D,11.0,17.0,4.0,5.0,18.0,11.0,11.0,3.0,3.0,1.0,0.0,0.0
Cercle Brugge,Charleroi,1,2,A,0.0,2.0,A,24.0,11.0,7.0,4.0,13.0,13.0,3.0,3.0,1.0,4.0,0.0,0.0
Oud-Heverlee Leuven,Seraing,1,3,A,0.0,1.0,A,10.0,12.0,5.0,3.0,13.0,11.0,6.0,1.0,3.0,3.0,0.0,0.0
Waregem,Gent,1,2,A,0.0,0.0,D,8.0,16.0,2.0,4.0,11.0,18.0,5.0,6.0,4.0,4.0,0.0,0.0
Standard,Eupen,1,0,H,1.0,0.0,H,17.0,13.0,6.0,2.0,6.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0
Anderlecht,Kortrijk,1,1,D,0.0,1.0,A,21.0,11.0,4.0,5.0,8.0,15.0,10.0,2.0,0.0,4.0,1.0,0.0
St Truiden,Antwerp,2,1,H,2.0,0.0,H,12.0,12.0,7.0,4.0,17.0,12.0,5.0,5.0,2.0,0.0,0.0,0.0
Oostende,St. Gilloise,1,7,A,1.0,4.0,A,6.0,15.0,1.0,8.0,11.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0
Beerschot VA,Genk,2,0,H,1.0,0.0,H,10.0,19.0,3.0,4.0,10.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0
St. Gilloise,Oud-Heverlee Leuven,1,3,A,0.0,2.0,A,14.0,6.0,2.0,5.0,13.0,13.0,5.0,2.0,3.0,3.0,0.0,0.0
Seraing,St Truiden,2,0,H,1.0,0.0,H,9.0,11.0,2.0,6.0,12.0,16.0,2.0,6.0,0.0,0.0,0.0,0.0
Cercle Brugge,Mechelen,3,1,H,1.0,1.0,D,18.0,4.0,9.0,2.0,12.0,15.0,6.0,2.0,1.0,2.0,0.0,0.0
Eupen,Kortrijk,2,2,D,2.0,1.0,H,13.0,17.0,5.0,8.0,15.0,8.0,7.0,11.0,2.0,1.0,0.0,0.0
Charleroi,Anderlecht,1,3,A,0.0,1.0,A,8.0,14.0,2.0,6.0,13.0,7.0,4.0,8.0,1.0,1.0,0.0,0.0
Genk,Club Brugge,2,3,A,0.0,1.0,A,13.0,8.0,5.0,4.0,17.0,11.0,5.0,6.0,1.0,3.0,0.0,1.0
Waregem,Beerschot VA,2,0,H,2.0,0.0,H,15.0,14.0,6.0,5.0,12.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0
Gent,Standard,3,1,H,1.0,0.0,H,19.0,8.0,8.0,5.0,9.0,5.0,12.0,4.0,0.0,2.0,0.0,0.0
Antwerp,Oostende,3,0,H,0.0,0.0,D,14.0,4.0,8.0,1.0,10.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0
St Truiden,St. Gilloise,1,2,A,0.0,1.0,A,9.0,13.0,3.0,9.0,10.0,10.0,2.0,6.0,2.0,2.0,0.0,0.0
Oud-Heverlee Leuven,Gent,0,1,A,0.0,1.0,A,14.0,16.0,2.0,8.0,5.0,17.0,5.0,11.0,2.0,5.0,0.0,0.0
Kortrijk,Cercle Brugge,0,2,A,0.0,1.0,A,13.0,17.0,1.0,5.0,17.0,25.0,7.0,4.0,2.0,4.0,0.0,0.0
