HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Utrecht,Waalwijk,2,0,H,0,0,D,13,10,3,2,7,9,4,4,1,2,0,0
Vitesse,Cambuur,2,0,H,0,0,D,14,10,2,1,11,13,4,4,2,0,1,0
Feyenoord,Go Ahead Eagles,3,0,H,2,0,H,12,7,3,1,12,9,1,2,1,1,0,0
AZ Alkmaar,FC Emmen,5,1,H,5,0,H,23,7,4,2,8,5,13,3,0,0,0,0
PSV Eindhoven,For Sittard,2,1,H,1,1,D,22,4,7,0,7,7,14,1,1,3,0,0
Groningen,Ajax,2,3,A,1,1,D,12,18,5,8,12,5,3,10,3,0,0,0
Ajax,Utrecht,3,1,H,1,0,H,27,5,9,1,5,4,8,1,0,1,0,0
Excelsior,For Sittard,3,0,H,0,0,D,14,13,6,3,14,5,6,2,1,2,0,0
FC Emmen,Feyenoord,1,3,A,1,1,D,5,22,2,8,7,9,3,8,1,2,0,0
Go Ahead Eagles,Volendam,3,0,H,1,0,H,20,16,6,3,8,9,8,3,0,2,0,0
Nijmegen,AZ Alkmaar,0,3,A,0,2,A,11,14,2,6,10,7,3,4,2,0,1,0
PSV Eindhoven,Heerenveen,3,3,D,1,2,A,22,13,5,6,9,11,9,6,3,2,0,0
Sparta Rotterdam,Cambuur,4,1,H,3,1,H,11,15,5,4,6,9,4,4,1,1,0,0
Vitesse,Groningen,6,0,H,2,0,H,30,8,13,1,5,5,2,2,1,0,0,1
Waalwijk,Twente,0,5,A,0,2,A,4,20,2,12,11,7,5,5,3,1,0,0
AZ Alkmaar,PSV Eindhoven,1,2,A,0,0,D,9,7,6,2,10,17,2,4,2,5,0,1
Cambuur,Waalwijk,4,0,H,2,0,H,21,10,9,4,12,4,11,5,1,1,0,0
Feyenoord,Vitesse,0,1,A,0,1,A,27,14,9,7,1,12,11,5,0,2,0,0
For Sittard,Nijmegen,1,1,D,0,0,D,16,15,4,6,16,11,5,6,1,0,0,0
Groningen,Sparta Rotterdam,0,5,A,0,1,A,7,27,1,12,9,7,2,5,1,1,1,0
Heerenveen,Go Ahead Eagles,2,0,H,1,0,H,16,15,7,3,9,14,4,1,1,3,0,0
Twente,Ajax,3,1,H,0,1,A,11,20,6,6,12,8,0,7,2,1,0,0
Utrecht,FC Emmen,3,2,H,1,1,D,20,10,7,5,14,7,13,4,0,1,1,0
Volendam,Excelsior,3,2,H,3,0,H,28,19,9,8,11,9,15,5,0,0,0,0
Go Ahead Eagles,Heerenveen,0,1,A,0,1,A,11,19,3,5,9,9,3,11,0,0,0,0
Waalwijk,AZ Alkmaar,1,0,H,1,0,H,7,19,2,5,12,7,4,6,0,2,0,0
Heracles,PSV Eindhoven,0,2,A,0,1,A,6,19,2,6,10,12,2,11,2,2,0,0
For Sittard,Twente,2,1,H,0,1,A,6,13,4,1,10,10,8,5,2,2,0,0
Ajax,Nijmegen,5,0,H,5,0,H,25,7,9,1,6,6,10,0,0,0,0,0
Cambuur,Groningen,1,2,A,0,1,A,6,11,3,7,12,11,2,8,0,0,0,0
Utrecht,Sparta Rotterdam,4,0,H,1,0,H,22,7,8,1,8,9,4,2,1,3,0,0
Zwolle,Vitesse,0,1,A,0,1,A,15,14,5,6,8,17,6,2,0,2,0,0
Willem II,Feyenoord,0,4,A,0,2,A,6,21,3,9,5,11,5,4,1,0,1,0
Nijmegen,Zwolle,2,0,H,2,0,H,8,17,3,1,15,15,2,5,4,3,0,1
Heerenveen,Waalwijk,3,2,H,3,0,H,11,17,4,3,7,11,2,7,1,3,0,0
PSV Eindhoven,Cambuur,4,1,H,2,0,H,25,8,8,4,6,9,11,3,0,1,0,0
Sparta Rotterdam,Heracles,1,1,D,1,0,H,11,12,4,4,6,6,4,9,1,2,0,0
Groningen,Utrecht,0,0,D,0,0,D,13,5,3,0,12,15,5,4,3,4,0,0
Twente,Ajax,1,1,D,0,0,D,13,9,3,3,11,12,1,7,1,2,0,0
Feyenoord,Go Ahead Eagles,2,0,H,0,0,D,29,8,9,3,10,11,10,3,1,1,0,0
Vitesse,Willem II,0,3,A,0,2,A,17,13,6,4,11,11,6,3,4,2,0,0
For Sittard,Waalwijk,2,2,D,1,1,D,11,15,2,5,10,10,5,6,1,1,0,0
Cambuur,Twente,2,0,H,0,0,D,23,10,6,2,5,19,8,5,1,4,0,1
Go Ahead Eagles,Sparta Rotterdam,2,0,H,1,0,H,18,13,7,1,7,8,7,3,1,3,0,1
PSV Eindhoven,Groningen,5,2,H,3,2,H,16,14,8,4,10,13,7,7,1,0,0,0
Willem II,Zwolle,1,0,H,0,0,D,16,11,3,4,10,9,6,0,0,0,0,0
Utrecht,Feyenoord,3,1,H,1,1,D,19,12,7,2,8,15,8,6,1,4,0,0
Ajax,Vitesse,5,0,H,3,0,H,29,7,11,1,13,13,6,1,0,2,0,0
Heracles,Nijmegen,0,1,A,0,0,D,14,6,4,4,16,12,7,1,6,2,1,0
Heerenveen,AZ Alkmaar,1,3,A,1,1,D,7,15,3,5,3,6,3,7,0,1,0,0
Twente,Utrecht,1,0,H,0,0,D,11,11,5,1,15,18,3,5,4,4,0,0
Cambuur,Go Ahead Eagles,5,2,H,1,1,D,15,13,9,7,17,8,1,5,3,1,0,0
Zwolle,Ajax,0,2,A,0,1,A,9,17,2,8,8,7,5,7,1,3,0,0
AZ Alkmaar,PSV Eindhoven,0,3,A,0,1,A,7,10,3,4,10,14,6,2,2,2,0,0
Nijmegen,Willem II,0,0,D,0,0,D,22,8,8,2,10,13,10,1,1,2,0,1
Groningen,Heerenveen,1,1,D,0,1,A,15,8,3,2,13,16,9,0,3,4,1,0
Sparta Rotterdam,For Sittard,3,1,H,2,0,H,18,4,8,2,13,15,3,4,2,1,0,0
Waalwijk,Vitesse,1,2,A,1,1,D,9,9,4,4,12,10,7,2,5,1,0,0
Sparta Rotterdam,Nijmegen,1,1,D,1,1,D,15,11,4,4,9,11,4,6,2,3,0,0
Heerenveen,For Sittard,1,0,H,1,0,H,17,13,7,4,7,10,7,2,1,4,0,0
Willem II,Groningen,2,1,H,2,0,H,7,14,3,5,8,9,5,4,3,2,0,0
Ajax,Cambuur,9,0,H,4,0,H,21,11,11,2,7,9,6,1,0,0,0,0
Utrecht,Waalwijk,2,2,D,1,2,A,19,13,6,5,11,13,10,4,1,3,0,0
Go Ahead Eagles,Zwolle,1,0,H,0,0,D,19,9,7,3,9,11,4,4,1,2,0,0
PSV Eindhoven,Feyenoord,0,4,A,0,1,A,14,10,3,4,9,10,7,5,2,2,0,0
Heracles,AZ Alkmaar,3,2,H,1,1,D,14,10,7,4,7,14,1,7,3,1,0,1
Vitesse,Twente,1,4,A,0,2,A,19,12,7,7,18,17,6,4,4,3,1,0
For Sittard,Ajax,0,5,A,0,3,A,6,25,1,9,16,5,3,8,1,0,0,0
Waalwijk,Willem II,1,2,A,0,0,D,11,14,4,5,14,6,4,5,2,0,0,0
Go Ahead Eagles,PSV Eindhoven,1,2,A,0,1,A,12,19,5,8,4,5,1,8,0,2,0,0
Nijmegen,Utrecht,0,3,A,0,1,A,12,12,3,4,5,12,2,7,0,1,0,0
Groningen,Vitesse,0,1,A,0,1,A,8,13,2,3,7,13,0,8,0,3,2,0
Feyenoord,Heerenveen,3,1,H,1,0,H,21,5,9,1,6,7,8,6,1,2,0,0
Zwolle,Sparta Rotterdam,1,1,D,1,1,D,16,8,4,4,12,14,4,7,1,2,0,0
Cambuur,Heracles,2,1,H,1,0,H,10,17,4,4,15,14,3,10,0,0,0,0
Twente,AZ Alkmaar,3,1,H,2,1,H,11,11,7,5,9,14,3,4,1,4,0,0
Willem II,PSV Eindhoven,2,1,H,1,1,D,3,25,1,9,11,10,1,6,1,2,0,0
Ajax,Groningen,3,0,H,1,0,H,23,5,9,2,7,9,4,2,0,1,0,0
Vitesse,For Sittard,1,1,D,0,1,A,22,2,9,1,11,21,6,2,2,3,0,0
Feyenoord,Nijmegen,5,3,H,2,2,D,19,8,7,3,12,12,7,1,2,2,0,0
Utrecht,Zwolle,5,1,H,1,0,H,22,8,11,3,11,10,8,1,0,1,0,0
Sparta Rotterdam,Cambuur,0,4,A,0,1,A,9,9,1,5,6,13,5,2,1,3,1,0
AZ Alkmaar,Go Ahead Eagles,5,0,H,2,0,H,17,6,13,1,11,10,5,2,2,3,0,0
Heerenveen,Twente,2,3,A,0,2,A,12,13,3,5,13,7,5,4,3,0,0,0
Heracles,Waalwijk,1,0,H,0,0,D,22,5,9,0,5,5,6,1,0,1,0,0
Groningen,Twente,1,1,D,1,0,H,8,11,4,3,10,11,4,7,3,4,0,0
Waalwijk,Go Ahead Eagles,1,1,D,0,1,A,16,13,3,3,14,14,5,4,2,4,0,0
Heracles,Willem II,3,2,H,1,0,H,17,13,7,5,10,7,6,4,0,2,0,0
Zwolle,Heerenveen,0,1,A,0,0,D,16,9,3,2,11,12,5,7,2,1,0,0
For Sittard,Nijmegen,1,3,A,1,2,A,11,10,3,4,14,9,3,1,2,2,0,0
Ajax,Utrecht,0,1,A,0,0,D,20,8,6,4,8,9,12,3,1,4,0,0
Cambuur,AZ Alkmaar,1,3,A,0,2,A,13,9,4,5,12,15,3,1,4,3,1,0
Vitesse,Feyenoord,2,1,H,1,1,D,14,19,6,3,9,13,9,6,4,3,2,0
PSV Eindhoven,Sparta Rotterdam,2,1,H,0,0,D,26,5,12,2,4,12,10,0,1,2,0,0
Feyenoord,Waalwijk,2,2,D,1,2,A,27,5,9,3,5,7,10,2,2,2,0,0
Go Ahead Eagles,Heracles,4,2,H,1,1,D,12,22,4,6,9,13,6,6,1,3,2,0
Heerenveen,Ajax,0,2,A,0,1,A,14,15,5,3,8,8,7,7,4,0,0,0
For Sittard,Cambuur,1,0,H,0,0,D,9,8,6,3,11,9,6,3,3,1,0,0
PSV Eindhoven,Zwolle,3,1,H,0,1,A,29,6,10,1,8,16,7,2,1,3,0,0
AZ Alkmaar,Utrecht,5,1,H,3,0,H,10,8,7,3,10,7,2,3,0,0,0,0
Nijmegen,Vitesse,0,1,A,0,1,A,9,15,3,6,17,18,4,4,3,4,0,0
Sparta Rotterdam,Groningen,1,1,D,1,1,D,17,7,5,3,8,12,5,5,4,2,0,0
Twente,Willem II,1,1,D,1,1,D,6,7,2,3,15,12,3,3,3,3,1,1
Willem II,For Sittard,1,1,D,0,0,D,21,11,7,7,8,12,8,5,1,2,0,0
Utrecht,Heerenveen,2,1,H,1,1,D,16,12,6,6,13,12,6,3,1,1,0,0
Zwolle,Heracles,1,0,H,0,0,D,10,10,2,3,12,15,3,3,0,1,0,0
Waalwijk,Sparta Rotterdam,1,0,H,0,0,D,10,9,4,2,10,9,3,3,0,1,0,0
Twente,Nijmegen,1,2,A,0,0,D,20,6,6,4,13,13,5,4,2,4,0,0
Cambuur,Feyenoord,2,3,A,1,2,A,8,21,4,5,5,6,4,6,1,1,0,0
Vitesse,Go Ahead Eagles,1,2,A,1,0,H,11,10,3,6,17,8,4,4,4,1,0,0
Ajax,PSV Eindhoven,5,0,H,1,0,H,16,10,7,5,12,12,6,1,2,2,0,0
Groningen,AZ Alkmaar,2,0,H,1,0,H,8,21,4,9,12,7,3,11,1,3,0,0
PSV Eindhoven,Twente,5,2,H,2,2,D,20,7,12,4,9,6,4,2,0,1,0,0
Heracles,Ajax,0,0,D,0,0,D,7,18,5,7,13,6,2,6,4,1,0,0
Heerenveen,Vitesse,1,2,A,1,0,H,6,26,1,9,3,12,2,11,0,2,1,0
AZ Alkmaar,Zwolle,3,2,H,2,2,D,17,7,6,3,8,15,3,1,2,3,0,0
Sparta Rotterdam,Feyenoord,0,1,A,0,0,D,6,15,2,6,10,6,7,8,2,1,0,0
Nijmegen,Groningen,3,0,H,1,0,H,18,11,9,1,14,15,6,6,0,2,0,0
Utrecht,Willem II,5,1,H,2,1,H,19,9,7,3,9,16,4,5,2,3,0,0
Waalwijk,Cambuur,0,1,A,0,0,D,20,14,3,5,8,9,8,3,1,1,0,0
Go Ahead Eagles,For Sittard,4,3,H,0,2,A,23,11,5,5,8,8,5,3,2,0,0,0
Twente,Heracles,1,0,H,1,0,H,15,10,5,2,14,18,4,2,3,3,0,0
Nijmegen,Heerenveen,1,1,D,0,0,D,17,19,7,6,3,8,11,7,0,0,0,0
Willem II,Sparta Rotterdam,0,3,A,0,2,A,8,10,0,5,7,10,5,7,1,3,0,0
Zwolle,Cambuur,1,2,A,0,1,A,14,13,4,4,15,10,8,3,6,3,0,0
Groningen,Waalwijk,1,1,D,0,1,A,15,6,6,1,9,23,5,3,1,1,0,0
For Sittard,PSV Eindhoven,1,4,A,0,1,A,8,21,1,9,7,7,1,5,0,1,0,0
Feyenoord,AZ Alkmaar,1,0,H,0,0,D,20,9,8,4,10,12,5,4,0,2,0,0
Vitesse,Utrecht,2,1,H,2,0,H,19,6,8,2,12,14,9,2,0,3,0,0
Ajax,Go Ahead Eagles,0,0,D,0,0,D,29,2,5,2,7,3,7,3,2,1,0,0
PSV Eindhoven,Vitesse,2,0,H,2,0,H,8,14,5,5,8,9,0,5,0,2,0,0
Sparta Rotterdam,Twente,0,1,A,0,0,D,11,6,4,4,9,6,4,3,1,1,0,0
AZ Alkmaar,Nijmegen,1,1,D,0,1,A,21,7,7,2,6,7,15,1,1,0,0,0
Heracles,For Sittard,3,1,H,2,1,H,19,14,8,4,11,19,5,4,1,4,0,0
Go Ahead Eagles,Groningen,0,1,A,0,0,D,6,19,3,9,17,7,5,6,6,1,2,0
Feyenoord,Zwolle,4,0,H,4,0,H,18,5,9,4,12,7,6,2,0,0,0,0
Heerenveen,Willem II,2,1,H,0,0,D,9,17,4,5,12,8,3,8,5,2,1,1
Waalwijk,Ajax,0,5,A,0,2,A,9,22,2,10,6,11,5,9,1,0,0,0
Cambuur,Utrecht,2,1,H,1,1,D,10,15,4,5,13,12,6,11,0,2,0,0
Nijmegen,Cambuur,2,3,A,2,1,H,20,15,9,8,9,12,10,3,3,1,0,0
For Sittard,Groningen,1,4,A,1,2,A,11,14,7,7,9,10,1,2,0,1,1,0
Zwolle,Waalwijk,0,0,D,0,0,D,9,5,1,3,11,16,4,5,1,2,0,0
Willem II,Go Ahead Eagles,0,1,A,0,0,D,19,6,5,3,7,6,9,4,1,1,0,0
Sparta Rotterdam,Ajax,0,1,A,0,1,A,1,15,0,8,11,5,1,11,2,2,0,0
Twente,Feyenoord,0,0,D,0,0,D,3,19,1,5,9,9,2,13,1,1,0,0
Utrecht,Heracles,1,0,H,0,0,D,22,8,7,0,10,12,9,3,1,1,0,0
Heerenveen,PSV Eindhoven,1,1,D,0,1,A,8,13,1,2,3,3,3,8,1,1,0,0
Vitesse,AZ Alkmaar,0,0,D,0,0,D,16,13,1,0,13,13,6,3,1,1,0,0
Feyenoord,Heracles,2,1,H,1,1,D,22,4,12,2,8,11,1,1,1,3,0,0
AZ Alkmaar,For Sittard,2,1,H,1,1,D,19,7,7,2,12,9,2,3,1,1,0,0
Ajax,Willem II,5,0,H,3,0,H,21,3,9,0,2,8,8,1,0,3,0,0
Groningen,Zwolle,1,1,D,0,1,A,8,12,1,4,11,25,6,4,1,3,0,0
PSV Eindhoven,Utrecht,4,1,H,2,1,H,11,10,6,1,12,8,3,2,0,1,0,0
Cambuur,Vitesse,1,6,A,1,3,A,7,23,1,9,11,6,3,8,0,0,0,0
Heracles,Heerenveen,0,1,A,0,0,D,12,10,2,2,8,5,5,1,3,1,0,0
Waalwijk,Nijmegen,2,1,H,1,1,D,15,11,6,4,16,19,3,5,3,3,0,0
AZ Alkmaar,Sparta Rotterdam,3,1,H,2,1,H,10,8,5,4,6,6,8,0,1,0,0,0
Go Ahead Eagles,Twente,1,2,A,1,0,H,12,11,5,2,9,6,7,3,0,1,0,0
Feyenoord,For Sittard,5,0,H,2,0,H,24,8,10,5,9,10,9,2,1,2,0,0
Willem II,Cambuur,1,3,A,0,0,D,13,14,4,8,8,8,4,7,1,1,0,0
Utrecht,Go Ahead Eagles,0,0,D,0,0,D,21,7,8,1,13,12,5,3,1,1,0,0
Heerenveen,Sparta Rotterdam,0,0,D,0,0,D,11,10,4,3,7,10,6,2,2,0,0,0
Zwolle,For Sittard,0,1,A,0,0,D,13,13,1,8,14,10,9,5,2,2,0,0
Twente,Waalwijk,2,1,H,2,1,H,19,12,10,3,9,9,5,3,0,1,0,1
Groningen,Feyenoord,1,1,D,0,0,D,5,27,3,7,12,9,0,13,4,1,0,0
Vitesse,Heracles,2,1,H,1,1,D,10,9,5,4,11,12,3,5,2,2,0,0
Ajax,AZ Alkmaar,1,2,A,0,0,D,23,5,8,3,7,8,10,1,2,1,0,0
Nijmegen,PSV Eindhoven,1,2,A,1,0,H,6,29,6,10,17,13,1,14,2,1,0,0
For Sittard,Utrecht,2,2,D,1,1,D,8,16,3,6,9,13,1,7,1,3,0,0
Sparta Rotterdam,Vitesse,2,2,D,0,2,A,15,5,7,3,4,8,5,3,0,0,0,0
AZ Alkmaar,Willem II,4,1,H,1,1,D,13,10,3,5,11,6,5,2,2,1,0,1
Heracles,Groningen,4,2,H,2,1,H,13,5,10,3,9,7,9,0,2,1,0,0
Zwolle,Twente,1,3,A,0,2,A,13,7,2,4,16,8,8,3,0,0,0,0
Cambuur,Heerenveen,1,2,A,1,1,D,7,23,4,7,10,13,3,7,1,1,1,0
Feyenoord,Ajax,0,2,A,0,1,A,11,8,1,1,14,12,4,4,4,3,0,0
Go Ahead Eagles,Nijmegen,0,2,A,0,2,A,14,10,2,5,13,10,7,3,1,1,0,0
Waalwijk,PSV Eindhoven,1,4,A,0,1,A,7,25,4,12,4,4,2,2,1,0,0,0
Vitesse,Zwolle,1,0,H,0,0,D,14,15,5,7,15,15,2,7,3,3,0,0
AZ Alkmaar,Groningen,1,0,H,0,0,D,15,12,6,3,8,7,4,3,0,3,0,1
Heerenveen,Feyenoord,0,3,A,0,2,A,7,23,1,10,4,5,3,9,0,0,0,0
Willem II,Nijmegen,0,1,A,0,1,A,13,13,1,5,6,8,4,2,0,0,1,0
Heracles,Cambuur,1,1,D,0,0,D,23,8,7,4,15,6,5,4,2,1,0,0
Ajax,For Sittard,5,0,H,2,0,H,27,6,14,0,10,6,14,2,0,1,0,0
Utrecht,Twente,1,1,D,0,1,A,14,4,5,2,12,15,7,2,3,2,0,1
PSV Eindhoven,Go Ahead Eagles,2,0,H,1,0,H,21,3,7,1,11,7,9,1,1,0,0,1
Sparta Rotterdam,Waalwijk,1,1,D,1,1,D,18,5,7,3,10,7,7,0,2,2,0,0
Zwolle,Willem II,2,0,H,1,0,H,15,7,5,0,16,7,5,6,2,1,0,0
Nijmegen,Heracles,0,0,D,0,0,D,13,12,1,2,7,12,3,10,1,2,0,0
Feyenoord,Vitesse,0,1,A,0,0,D,18,15,3,5,9,7,5,4,2,1,0,0
Twente,Heerenveen,2,0,H,0,0,D,16,8,6,3,12,12,4,6,0,0,0,0
Go Ahead Eagles,Waalwijk,0,2,A,0,2,A,9,10,4,3,6,12,4,6,2,2,0,0
Utrecht,Ajax,0,3,A,0,3,A,10,8,1,3,15,13,3,0,2,1,0,0
Cambuur,Sparta Rotterdam,1,1,D,1,0,H,12,12,3,7,11,11,2,4,1,1,0,0
Groningen,PSV Eindhoven,0,1,A,0,1,A,6,10,0,2,13,4,2,5,0,1,0,0
For Sittard,AZ Alkmaar,1,2,A,0,1,A,15,10,5,5,8,5,8,6,0,0,0,0
Vitesse,Groningen,1,3,A,0,1,A,7,11,2,7,12,15,3,2,2,4,1,0
AZ Alkmaar,Cambuur,0,0,D,0,0,D,18,5,5,2,6,7,18,0,0,2,0,0
Heerenveen,Zwolle,0,1,A,0,1,A,14,10,4,6,9,13,3,6,0,2,0,0
Willem II,Twente,0,1,A,0,1,A,6,7,1,2,7,4,4,4,1,1,0,0
Nijmegen,Feyenoord,1,4,A,1,1,D,6,28,4,11,6,13,2,9,0,0,1,0
Heracles,Go Ahead Eagles,1,1,D,1,0,H,20,11,4,2,11,7,8,4,2,1,0,0
PSV Eindhoven,Ajax,1,2,A,0,1,A,10,15,4,6,15,17,6,5,3,1,0,0
Sparta Rotterdam,Utrecht,0,3,A,0,1,A,9,13,1,7,8,16,5,7,1,2,0,0
Waalwijk,For Sittard,2,1,H,2,0,H,14,13,6,6,11,12,4,5,2,4,0,0
Utrecht,Cambuur,3,2,H,2,2,D,13,8,6,5,12,11,10,5,2,2,0,0
For Sittard,Heerenveen,2,0,H,1,0,H,6,15,3,4,10,15,7,5,2,1,0,0
PSV Eindhoven,AZ Alkmaar,1,2,A,1,1,D,15,12,4,3,10,10,8,5,3,4,0,0
Zwolle,Nijmegen,1,1,D,1,1,D,13,12,5,4,12,9,5,4,2,2,1,0
Twente,Vitesse,3,0,H,2,0,H,17,8,6,2,12,9,6,0,0,1,0,1
Feyenoord,Sparta Rotterdam,4,0,H,2,0,H,16,5,6,0,9,11,5,0,1,1,0,0
Groningen,Go Ahead Eagles,2,1,H,1,0,H,17,13,5,5,6,12,2,5,1,1,0,0
Willem II,Waalwijk,3,1,H,3,0,H,6,13,4,6,7,8,1,7,0,2,0,0
Ajax,Heracles,3,0,H,1,0,H,25,5,12,0,10,13,7,0,2,2,0,0
Heracles,Utrecht,1,0,H,0,0,D,14,17,5,5,7,7,7,4,2,1,0,0
Cambuur,Zwolle,3,4,A,2,2,D,11,12,6,9,11,15,6,2,0,0,0,0
Groningen,For Sittard,0,1,A,0,0,D,18,8,7,5,6,10,7,5,2,1,0,0
Vitesse,PSV Eindhoven,0,5,A,0,3,A,18,18,2,13,8,12,6,3,2,0,0,0
Go Ahead Eagles,AZ Alkmaar,1,4,A,1,3,A,9,16,4,9,5,10,4,7,0,1,0,0
Sparta Rotterdam,Willem II,1,0,H,0,0,D,14,5,6,0,15,13,2,1,1,2,0,0
Heerenveen,Nijmegen,0,1,A,0,1,A,14,6,4,2,11,7,6,3,3,3,0,0
Waalwijk,Feyenoord,0,2,A,0,1,A,11,16,4,4,7,8,9,8,0,0,0,0
Ajax,Twente,5,0,H,1,0,H,23,3,11,1,6,9,10,0,1,1,0,0
Nijmegen,Waalwijk,1,1,D,0,1,A,24,12,6,3,7,16,8,3,2,3,0,0
Willem II,Ajax,0,1,A,0,0,D,6,31,1,5,8,4,2,12,1,0,0,0
AZ Alkmaar,Heracles,2,1,H,1,1,D,13,3,5,1,12,11,3,3,0,1,0,0
Zwolle,Groningen,1,1,D,0,1,A,10,11,4,3,15,15,6,1,3,5,0,0
Feyenoord,Cambuur,3,1,H,2,1,H,19,6,11,2,8,12,4,1,2,3,0,0
Twente,Go Ahead Eagles,2,2,D,0,1,A,25,9,5,6,10,11,6,4,3,3,0,0
PSV Eindhoven,Heerenveen,3,1,H,1,1,D,13,9,4,4,7,7,9,4,0,0,0,0
Utrecht,Vitesse,1,1,D,1,0,H,8,19,1,2,9,11,3,2,3,2,0,1
Waalwijk,Twente,1,2,A,0,1,A,15,18,6,4,13,16,6,6,2,2,0,0
Heracles,Zwolle,2,0,H,1,0,H,22,12,8,2,10,14,8,5,0,0,0,0
Groningen,Willem II,1,0,H,1,0,H,17,9,5,0,7,7,5,5,1,0,0,0
Cambuur,For Sittard,2,1,H,1,1,D,16,9,9,4,6,15,6,5,0,3,0,0
AZ Alkmaar,Feyenoord,2,1,H,2,0,H,9,13,3,6,22,8,5,7,5,3,0,0
Vitesse,Nijmegen,4,1,H,0,0,D,20,8,8,3,14,7,6,1,2,0,0,0
Sparta Rotterdam,PSV Eindhoven,1,2,A,1,0,H,12,21,4,9,13,9,4,11,5,3,1,0
Go Ahead Eagles,Ajax,2,1,H,2,0,H,7,20,4,4,8,11,2,8,1,0,0,0
Heerenveen,Utrecht,1,2,A,0,0,D,10,11,6,8,8,13,6,6,0,2,0,0
Willem II,Heerenveen,0,0,D,0,0,D,15,10,5,3,5,10,11,2,2,0,0,0
Go Ahead Eagles,Utrecht,1,1,D,1,0,H,9,19,3,7,9,9,7,3,1,1,0,0
Feyenoord,Groningen,1,1,D,0,1,A,23,6,6,3,7,12,8,1,0,0,0,0
PSV Eindhoven,Heracles,3,1,H,1,0,H,25,5,14,1,6,8,8,2,1,1,0,0
Twente,Cambuur,1,0,H,0,0,D,21,5,4,0,15,14,9,5,1,5,0,0
Ajax,Waalwijk,3,2,H,2,0,H,39,6,14,3,6,16,9,3,3,1,0,0
Nijmegen,AZ Alkmaar,1,3,A,1,1,D,13,10,7,7,3,8,4,6,0,1,0,0
For Sittard,Zwolle,0,1,A,0,0,D,17,20,3,4,7,12,3,4,1,2,0,0
Cambuur,Ajax,2,3,A,0,2,A,6,25,3,10,8,9,5,5,2,1,0,0
Sparta Rotterdam,Go Ahead Eagles,1,0,H,0,0,D,12,8,5,2,10,12,1,4,0,1,0,0
Groningen,Nijmegen,4,3,H,2,3,A,20,18,7,7,8,6,8,10,4,0,0,1
Waalwijk,Heerenveen,0,0,D,0,0,D,6,17,0,2,14,10,7,7,3,2,0,0
For Sittard,Willem II,1,0,H,0,0,D,15,12,2,1,9,10,1,9,5,1,0,0
Heracles,Vitesse,0,0,D,0,0,D,11,10,1,2,15,20,8,5,2,3,0,0
Utrecht,PSV Eindhoven,0,1,A,0,0,D,6,20,3,4,6,4,6,15,2,3,0,0
Zwolle,Feyenoord,1,2,A,1,0,H,7,16,3,6,14,10,3,6,3,1,0,0
AZ Alkmaar,Twente,0,1,A,0,0,D,7,7,0,3,14,10,2,3,2,2,0,0
Heerenveen,Heracles,2,0,H,0,0,D,14,7,8,2,6,8,9,1,0,1,0,0
Go Ahead Eagles,Cambuur,3,0,H,2,0,H,14,1,5,1,11,10,2,4,1,5,0,0
Twente,Zwolle,1,0,H,1,0,H,18,9,7,4,9,8,4,5,0,2,0,0
Nijmegen,Sparta Rotterdam,0,0,D,0,0,D,18,3,6,0,7,13,4,2,1,1,0,0
Utrecht,Groningen,1,3,A,0,2,A,19,9,6,5,13,17,4,3,1,3,0,0
Ajax,Feyenoord,3,2,H,1,2,A,17,14,8,4,13,14,4,4,3,0,1,0
PSV Eindhoven,For Sittard,5,0,H,3,0,H,24,6,15,0,5,3,11,3,0,0,0,0
Vitesse,Waalwijk,1,2,A,1,1,D,25,8,3,4,10,10,10,1,1,1,0,0
Willem II,AZ Alkmaar,2,2,D,2,1,H,5,22,2,5,5,11,1,8,0,3,0,0
Groningen,Ajax,1,3,A,1,2,A,8,16,3,7,12,9,1,2,0,0,0,0
Twente,PSV Eindhoven,3,3,D,3,1,H,13,16,5,8,13,8,1,4,3,3,0,0
AZ Alkmaar,Vitesse,3,1,H,1,0,H,9,15,2,5,8,11,2,9,1,2,0,0
Waalwijk,Utrecht,1,1,D,0,1,A,5,11,2,5,10,8,2,3,0,0,0,0
Feyenoord,Willem II,2,0,H,0,0,D,30,3,9,0,7,11,9,2,0,2,0,0
Zwolle,Go Ahead Eagles,0,1,A,0,0,D,13,14,1,4,10,5,4,4,0,0,0,0
For Sittard,Heracles,0,2,A,0,0,D,10,11,5,4,11,7,6,1,1,0,0,0
Sparta Rotterdam,Heerenveen,1,1,D,0,0,D,8,7,4,3,13,11,5,3,0,0,0,0
Cambuur,Nijmegen,1,2,A,1,1,D,15,9,4,6,12,12,6,3,1,2,0,0
Go Ahead Eagles,Willem II,4,0,H,2,0,H,18,10,10,5,3,5,4,9,0,0,0,0
Utrecht,For Sittard,1,1,D,1,0,H,18,16,5,10,11,9,10,6,0,2,0,0
Ajax,Sparta Rotterdam,2,1,H,0,1,A,18,11,6,1,4,12,12,5,0,3,0,0
Nijmegen,Twente,0,2,A,0,0,D,8,12,3,4,16,10,2,6,1,0,1,0
Heerenveen,Groningen,3,1,H,1,1,D,11,10,7,4,9,10,9,6,2,1,0,0
